"site_ID","cam","Taxon","Size_class","shapeT","scaleT","lambdaY","Lvalue","estPar","shape_se","lambda_se","D","pred","lwr","upr","detects","AICc"
"hale_kaku",3,"Acanthurus xanthopterus","20_29",4.73287944828442,1,3.00000029691305,14.6140669949653,2,0.708714366732689,1.49999996481831,0.10955740547922,0.091014180847897,0,0.336805698354339,6,2.63603088468226
"hale_kaku",3,"Caranx melampygus","30_39",2.47968751490236,1,6.49999374842039,12.3883670186556,2,0.673125496463238,3.24999359784584,0.124366923957573,0.100118657862229,0.0149623101230738,0.381066055234548,13,0.166484222755988
"hale_kaku",3,"Chaetodon auriga","10_19",1.82037987520498,3.60648503722014,40.6659070911821,207.23039831425,3,0.0818254809772862,13.5550512446067,2.06002088263654,1.7008593863887,0.211625069474027,5.99348521110644,122,-4.46427258876218
"hale_kaku",3,"Chaetodon ephippium","10_19",3.7870655520681,1.01561180178056,10.3332483128943,85.0017680124042,3,0.676770007469005,3.44438769557119,0.306663738474304,0.264946651283387,0.0585160925256347,0.803902679282516,31,-1.99645522395097
"hale_kaku",3,"Chaetodon lineolatus","10_19",6.29171768305084,1,9.50005647633942,34.2281210621257,2,0.645110477434555,4.7500564186537,0.461201183041407,0.421604228611382,0.12009887045143,1.06471714129658,19,-2.31609511896411
"hale_kaku",3,"Chaetodon lunulatus","10_19",9.41011529754828,1,40.6666670919954,1288.41089337703,2,0.0849470164494787,13.5555473706477,2.95276254708865,2.83846242433826,1.25406625867566,5.48894991727263,122,-10.2214894086383
"hale_kaku",3,"Chlorurus perspicillatus","10_19",3.60502603854926,0.970865397317306,3.66667256066164,29.642912578076,3,1.98505166414378,1.22222597023063,0.0990226525120073,0.0808431758463091,0.00475485466270684,0.294727846243293,11,2.65012530713651
"hale_kaku",3,"Chlorurus perspicillatus","20_29",4.59644110792319,0.932399370029014,10.5000159902284,90.8085444031901,3,0.938583286970401,5.25001589060255,0.347223116206439,0.30152695460557,0.0809303734930394,0.833475230691912,21,-1.60574205919107
"hale_kaku",3,"Chlorurus spilurus","10_19",4.56750537540554,0.788178043287565,14.3333574719766,90.7085792679777,3,0.864652936107464,4.77779393412787,0.398149642556758,0.347489120832288,0.0990913390788283,0.921457091635258,43,-2.39991926891818
"hale_kaku",3,"Ctenochaetus strigosus","10_19",3.93948777159108,1,16.9999997848075,104.498233705382,2,0.0679059726336546,8.49999952319237,0.516753790658181,0.458995834804426,0.120691782177129,1.24031514464882,34,-4.91124356364881
"hale_kaku",3,"Gomphosus varius","10_19",3.90540235080998,1.48510680458399,9.66660920578713,78.5605501362016,3,0.937617303738852,3.22218382782233,0.432606092489886,0.37176667906114,0.0923006539512841,1.10206368305132,29,-1.7677393335475
"hale_kaku",3,"Gomphosus varius","20_29",5.0824014156881,0.806706237313037,8.49995628539601,62.6927280879244,3,1.61672315351089,4.24995615792813,0.268903260892779,0.233999177127574,0.0616906266689159,0.632020302895857,17,-0.430337076753747
"hale_kaku",3,"Lutjanus fulvus","20_29",2.93277281563185,1,3.66666627339142,14.1749211296649,2,0.410943659270948,1.22222177757855,0.0829745306373187,0.0661418053078344,0,0.2721102038299,11,0.197051428892934
"hale_kaku",3,"Mulloidichthys vanicolensis","10_19",10.6988164973291,1,6.00000014801099,38.9281094224502,2,0.680464439944173,5.9999999511997,0.495315590798743,0.453334504331272,0.112172630563945,1.11600877126695,6,0.676566806139185
"hale_kaku",3,"Thalassoma duperrey","10_19",4.04981712733318,1,33.3333333346052,235.132319087329,2,0.0410669587619302,11.1111110689869,1.04161963155548,0.926272564489376,0.254551673581509,2.32871008441026,100,-6.79658549105675
"hale_kaku",3,"Thalassoma duperrey","20_29",8.49480076253651,1,4.00000008143232,11.2951684920375,2,2.66839372476795,1.99999983096656,0.26218521405785,0.232515863822614,0.0403421973473193,0.668797573931281,8,1.55124986558179
"hale_kaku",3,"Zanclus cornutus","10_19",6.96579885627192,1,26.3333333171973,322.423870988364,2,0.127031499419936,8.77777928295652,1.41537579554599,1.31334603719111,0.49080681352563,2.9350606825324,79,-7.39383936199533
"hale_kaku",3,"Zebrasoma flavescens","10_19",2.6089620111962,3.96969978072192,34.0003610810773,310.17985707704,3,0.144095903982719,11.3335721598666,2.7170895142807,2.30028445923375,0.44747994008428,7.00259660903612,102,-5.22940666753021
"hale_kaku",3,"Zebrasoma flavescens","5_9",3.24168109657824,2.74548805734192,8.33333300612024,191.170520319578,3,0.318150480978289,2.77777749311761,0.572273430227826,0.483653087170956,0.0993343669354966,1.56846190585976,25,-3.36347446974482
"hale_kaku",3,"Zebrasoma velifer","10_19",1.6087391691144,8.25039289146217,8.33333161097566,128.414522289075,3,0.131340741292593,2.77777650625326,0.853441837823532,0.62701700372495,0.0521476811132525,3.0849971996022,25,-2.56766983074317
"hale_kinalea",4,"Abudefduf abdominalis","10_19",9.76794717246606,1,17.2500060076605,117.143586045222,2,0.46384555075258,4.31250302722732,0.975099232682582,0.909990543879955,0.373490644200777,1.8913158500117,69,-5.34498264522359
"hale_kinalea",4,"Abudefduf abdominalis","5_9",12.1621036975665,1,170.999999929661,623.168393777847,2,0.208379201841308,42.7500128657321,12.0354151124329,11.7755781238043,6.25304804265117,19.7583474509935,684,-8.85201240913127
"hale_kinalea",4,"Abudefduf sordidus","20_29",1.54935324877486,5.33944679568302,11.0002050481892,136.843243377249,3,0.0908642422585579,11.0004085055395,0.526627765827667,0.403128502268492,0.0395780022259022,1.78215551965023,11,-0.409100695020845
"hale_kinalea",4,"Acanthurus nigroris","10_19",1.87458173565212,9,11.5000006114527,232.804657027774,3,0.0846025355965867,2.87500028559162,1.12279641178216,0.876825761567358,0.0983222386200945,3.56597829843641,46,-4.3289708687155
"hale_kinalea",4,"Acanthurus nigroris","20_29",11.1929693908549,1,2.49999402003867,116.433344744437,2,0.891728723204876,1.24999362384697,0.161934933701465,0.140853271628328,0,0.441053918184314,5,0.48536207769971
"hale_kinalea",4,"Acanthurus triostegus","10_19",1.50270948842107,7.00488705055695,16.3333725209696,267.408199207636,3,0.0492623557739545,5.44447072120478,0.994966124762642,0.762686575662472,0.0638491660991442,3.33503748175251,49,-4.64421932047455
"hale_kinalea",4,"Calotomus carolinus","10_19",9.2237516119414,1,6.00001159456509,45.0560506383997,2,0.727772571032454,6.00002278102429,0.320269772089334,0.291247101001544,0.0721356679186685,0.740632687482239,6,0.384185431131828
"hale_kinalea",4,"Chaetodon auriga","10_19",5.49170262327675,1,10.9999984028475,38.2786563811011,2,1.25205598067038,2.74999916672655,0.349587500491652,0.312104542090995,0.0902726377540146,0.808198467727586,44,-2.99710200558372
"hale_kinalea",4,"Chaetodon ephippium","10_19",1.64852108545623,5.45942807881706,9.50000361534012,103.477954632404,3,0.190299628555468,2.37500177685886,0.49479088201032,0.37051444091892,0.0345485968329901,1.66851714060209,38,-2.5728348296533
"hale_kinalea",4,"Chaetodon lunulatus","10_19",6.02536722414193,1,9.00000000861725,332.748356594236,2,0.11542334989029,2.99999987967658,0.313821209891201,0.282159729882762,0.0803336096268398,0.744672271468025,27,-7.11477303680545
"hale_kinalea",4,"Chlorurus spilurus","10_19",10.1559680953321,1,49.2499999003138,239.092416791989,2,0.185857191384906,12.3124998998577,2.89456844723781,2.74616018613919,1.26789043474776,5.2002115743845,197,-6.89184464655222
"hale_kinalea",4,"Chlorurus spilurus","20_29",12.4965304863674,1,3.25000010846355,16.577297865691,2,3.00086600496404,0.812499900479849,0.235033133310834,0.210524226961744,0,0.593241291049922,13,-0.416068321787783
"hale_kinalea",4,"Ctenochaetus strigosus","10_19",1.21499164485467,7.489779082033,3.99999933666721,138.351086400501,3,0.0591681290992208,1.33333273037015,0.210648553180373,0.131799866460328,0.00193374526659637,0.868184586730406,12,-0.859589117507214
"hale_kinalea",4,"Gomphosus varius","10_19",1.46163193559126,1,6.33333345108179,13.4708169253277,2,0.258351750503171,2.11111108539877,0.0535706159192684,0.0367602968221401,0.0027174859147908,0.194682560520635,19,-0.451051272686618
"hale_kinalea",4,"Gomphosus varius","20_29",2.29487047593795,1,7.99999965278439,29.1013281635258,2,0.153180786123003,2.66666633865482,0.106243998904449,0.0845188927236204,0.0112325068085258,0.326111993625171,24,-2.1701390575598
"hale_kinalea",4,"Scarus psittacus","10_19",14.7785661819436,1,51.3333360337252,178.978811826895,2,0.892774676526135,17.1111093440954,4.39023786987477,4.21733748625206,2.25284437592425,7.26193235083166,154,-6.29506465962922
"hale_kinalea",4,"Stethojulis balteata","10_19",9.43736565783806,1,2.99999777264173,38.5035099569091,2,0.745554915896124,0.999998291896039,0.16384303213611,0.142875858989735,0,0.444065542817923,9,-1.30149880970028
"hale_kinalea",4,"Thalassoma duperrey","10_19",2.49649612360586,1.6764283901681,35.0000836703714,268.310417550046,3,0.102172339076672,8.75004046548311,0.847698173561903,0.72595456772722,0.12968085297238,2.29405113119103,140,-5.00781858110274
"hale_kinalea",4,"Zanclus cornutus","10_19",6.55838195160377,1,4.66671006821464,209.24800802222,2,0.30360195995697,1.55558433190824,0.177118443777468,0.153602195783316,0.0299938257197443,0.455275946798635,14,-5.59613128852531
"hale_kinalea",4,"Zebrasoma flavescens","10_19",5.51225552485328,9,10.0000185646291,117.884395790598,3,0.713506773863782,3.33334561049898,2.87097174903707,2.55469203349186,0.74932907466463,6.73819299254586,30,-2.61633197204176
"sunset_point",4,"Abudefduf abdominalis","5_9",14.3329653309577,1,132.745779944959,3925.13443269303,2,0.0295704732218681,33.1854154064114,11.0106519779053,10.6718046285575,5.98701431705207,17.9652186489798,531,-12.527584487268
"sunset_point",4,"Abudefduf sordidus","10_19",1.85958077141602,4.30202172563308,10.3328694980019,85.3553179039628,3,0.246191035735745,3.44413515902987,0.478371009389055,0.365455313320883,0.0430310853230494,1.54980568361145,31,-2.00475661974546
"sunset_point",4,"Abudefduf vaigiensis","5_9",3.76163616438739,1.50643746366327,16.000062068572,70.7821532152156,3,2.16870863523959,5.33337457754414,0.52469366901246,0.463624106130881,0.110189069645302,1.29967766579933,48,-1.97375924593037
"sunset_point",4,"Acanthurus blochii","10_19",5.89707742389756,0.847876833828786,35.333323100785,119.151536933362,3,8.2303761328332,11.7777692901301,1.02237529325573,0.93412192456733,0.349819425083764,2.03890351065569,106,-3.32549808757
"sunset_point",4,"Acanthurus nigroris","10_19",9.78640691853133,1,47.0000089440752,1209.19335130153,2,0.0336788153433056,11.7500103822827,2.66181257350308,2.4984904298858,1.17837260194768,4.829669859234,188,-10.1305526640606
"sunset_point",4,"Acanthurus nigroris","5_9",19.5039283721505,1.25615773107837,2.49998293131438,27.8234039895481,3,93.494508062535,1.24998253154277,0.35445374910135,0.317606534706933,0,0.921029258922167,5,23.3482449266993
"sunset_point",4,"Acanthurus triostegus","10_19",4.4896463482241,1,5.74999931243807,26.0996565487996,2,0.501275081738164,1.43749956649997,0.149395042913071,0.126903105759246,0.0234443119932062,0.396390745401967,23,-1.92384431038448
"sunset_point",4,"Acanthurus triostegus","5_9",4.48965484207894,1,3.50000037606301,10.1180700354236,2,1.00255227832072,1.75000008932264,0.0909363057619759,0.0731736404937238,0,0.267380809091199,7,2.37135412457971
"sunset_point",4,"Acanthurus xanthopterus","10_19",8.54262269910425,1,30.5000000499532,1187.57974594838,2,0.0248547591431268,7.62499649762547,1.50781245804057,1.43888376807655,0.596005432549201,2.89831264852575,122,-10.0585050401393
"sunset_point",4,"Chaetodon auriga","10_19",1.61326145923077,9,19.4998803484383,412.71808858727,3,0.0331502632080378,4.87494062453725,1.63845861592432,1.25581195320881,0.125137716498435,5.24557521585724,78,-5.72120520701137
"sunset_point",4,"Chaetodon ephippium","10_19",2.95603902564506,3.72119980104979,14.5000077653517,108.30820190905,3,0.491855904227165,7.25000779054017,0.9230338947557,0.774821900358762,0.165605353329451,2.42224082766631,29,-2.40996176874311
"sunset_point",4,"Chaetodon lunulatus","10_19",15.1174125305774,1,24.3333333523265,895.40531812474,2,0.192409299824647,8.11110979962931,2.12880230631468,2.03517181007784,0.97277502158656,3.74298837178863,73,-9.42312439891857
"sunset_point",4,"Chaetodon unimaculatus","10_19",5.69884880820824,1,2.50000285273912,36.06251520741,2,0.325920274817545,1.25000245286786,0.0824487168857034,0.0659458514200359,0,0.249013649058412,5,2.82949206807165
"sunset_point",4,"Chlorurus spilurus","10_19",8.22035337197798,1,113.250033991427,2416.32617056057,2,0.014211580152613,28.3124801554273,5.3874727939702,5.14387049068614,2.30413546663635,9.73927605469628,453,-11.5533404419604
"sunset_point",4,"Chlorurus spilurus","5_9",1.75533244188977,4.35038042508279,13.999999898286,135.517551635959,3,0.118726975171575,7.00000016688728,0.618686885122772,0.491474561319073,0.0555381666856695,1.87933362321685,28,-2.81820232859972
"sunset_point",4,"Ctenochaetus strigosus","10_19",1.2365827997836,8.32947180456307,4.25001479860937,144.134138932049,3,0.0614695248271909,1.06250728801603,0.253330434475148,0.169454559616374,0.00336866000807361,1.02776867117936,17,-2.09533492652937
"sunset_point",4,"Dascyllus albisella","5_9",1.82987994402406,9,261.499983344958,5484.78987874541,3,0.00202404864952303,130.750260460326,24.9225820252898,20.6685797224045,2.52776213206407,75.0124423284538,523,-11.1732253527011
"sunset_point",4,"Gomphosus varius","10_19",3.58277134032623,1.48860598305434,19.000009185254,168.150724408097,3,0.391943561715555,4.75000463585397,0.586420203688744,0.523370516915998,0.134972659662206,1.44715464505342,76,-3.91638815923354
"sunset_point",4,"Scarus psittacus","10_19",2.39759074539633,1.66834120492829,8.00000348047027,46.336209183799,3,0.633258002798868,2.00000168903722,0.185185239506218,0.145752802097237,0.0214197941138231,0.553250034185704,32,-0.814704565360116
"sunset_point",4,"Thalassoma duperrey","10_19",3.01939328791434,1.66946473941855,49.248061641433,494.58759609024,3,0.0839402590237554,12.3115305266784,1.43662142730389,1.2792639020406,0.268982859756124,3.60557940356389,197,-6.28309622060117
"sunset_point",4,"Zanclus cornutus","10_19",1.72481999213429,5.44236615742279,34.7501363117873,407.710823180239,3,0.0405787013543167,8.68756792370508,1.88774926176946,1.49671756390642,0.183952629080535,5.81145115810926,139,-5.8433385350126
"sunset_point",4,"Zebrasoma flavescens","10_19",16.7258893384707,1,7.74999899641112,161.251651981558,2,1.01443875682577,1.93749940431676,0.750148296222406,0.704756379481609,0.230905713523521,1.52008076291704,31,-5.73736097236912
"sunset_point",4,"Zebrasoma flavescens","5_9",13.5071316655984,1,3.66666537327564,91.8680150530954,2,0.813345495679575,1.22222118317957,0.28660956001461,0.257714056721597,0,0.71439016491572,11,-3.54070585601971
"sunset_point",4,"Zebrasoma velifer","10_19",4.33977541536712,3.53320767343291,20.5002001254736,229.570297108099,3,0.729285994619966,5.12509991120054,1.81907574340147,1.63521749827857,0.46494195947669,4.17713878244909,82,-4.56472626846883
"sunset_point",4,"Zebrasoma velifer","5_9",5.79887764930766,1.45622103104097,18.6666651666268,126.103201506672,3,1.7671411917941,6.2222208231626,0.91220877122467,0.835621954599703,0.289239292897744,2.00742919325848,56,-3.21266280102552
"sunset_point",4,"Zebrasoma velifer","_5",12.6379694072214,1,9.00000001006518,602.092499347345,2,0.253017144605528,4.49999962766836,0.658227574028913,0.615479688158478,0.225067591070901,1.36784626428478,18,-8.0008221738125
